"STATION","NAME","DATE","PRCP","TMAX"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-10-29","0.00","55"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-10-30","0.17","57"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-10-31","0.00","53"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-11-01","0.00","65"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-11-02","0.01","65"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-11-03","0.08","48"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-11-04","0.00","53"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-11-05","0.00","58"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-11-06","0.00","59"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-11-07","0.04","58"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-11-08","1.53","51"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-11-09","0.39","62"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-11-10","0.01","41"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-11-11","0.00","45"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-11-12","0.00","60"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-11-13","0.00","70"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-11-14","0.01","53"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-11-15","0.00","64"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-11-16","0.00","46"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-11-17","0.00","36"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-11-18","0.00","51"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-11-19","0.00","58"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-11-20","0.00","55"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-11-21","0.00","47"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-11-22","0.24","43"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-11-23","0.00","50"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-11-24","0.00","47"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-11-25","0.00","57"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-11-26","1.01","56"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-11-27","0.12","46"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-11-28","0.00","41"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-11-29","0.00","44"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-11-30","0.00","44"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-01","0.00","48"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-02","0.02","43"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-03","0.33","50"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-04","0.02","52"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-05","0.08","40"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-06","0.00","37"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-07","0.00","34"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-08","0.00","36"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-09","0.03","32"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-10","0.00","27"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-11","0.00","45"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-12","0.00","47"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-13","0.09","45"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-14","1.43","55"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-15","0.02","57"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-16","0.00","34"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-17","0.06","32"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-18","0.00","44"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-19","0.00","50"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-20","0.00","39"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-21","0.01","43"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-22","0.02","40"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-23","0.00","34"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-24","0.00","39"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-25","0.00","45"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-26","0.06","45"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-27","0.06","41"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-28","0.00","31"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-29","0.01","48"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-30","0.41","44"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-31","0.00","40"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-01","0.04","44"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-02","0.01","29"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-03","0.00","27"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-04","0.00","41"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-05","0.00","49"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-06","0.00","55"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-07","0.00","44"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-08","0.00","42"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-09","0.00","46"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-10","0.00","52"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-11","0.00","54"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-12","0.35","37"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-13","0.01","22"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-14","0.00","19"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-15","0.00","31"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-16","0.04","45"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-17","0.16","39"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-18","0.00","26"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-19","0.01","28"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-20","0.54","24"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-21","0.00","25"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-22","0.32","40"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-23","0.29","46"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-24","0.00","37"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-25","0.00","36"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-26","0.00","38"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-27","0.04","43"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-28","0.05","34"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-29","0.00","31"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-30","0.00","53"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-31","0.00","57"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-01","0.00","48"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-02","0.00","43"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-03","0.00","39"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-04","0.00","42"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-05","0.00","45"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-06","0.00","33"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-07","0.01","36"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-08","0.00","37"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-09","0.00","36"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-10","0.19","36"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-11","0.00","20"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-12","0.00","35"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-13","0.03","36"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-14","0.00","36"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-15","0.16","43"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-16","0.02","47"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-17","0.00","49"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-18","0.00","39"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-19","0.00","38"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-20","0.00","45"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-21","0.06","41"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-22","0.01","44"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-23","0.33","40"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-24","0.54","35"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-25","0.00","27"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-26","0.00","53"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-27","0.00","40"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-28","0.11","44"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-29","0.18","59"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-01","0.00","40"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-02","0.19","40"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-03","0.00","35"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-04","0.00","32"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-05","0.00","37"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-06","0.00","68"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-07","0.00","68"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-08","0.28","63"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-09","0.00","40"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-10","0.00","60"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-11","0.00","69"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-12","0.19","65"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-13","0.00","70"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-14","0.00","81"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-15","0.00","81"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-16","0.00","82"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-17","0.00","82"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-18","0.00","81"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-19","0.03","78"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-20","0.00","85"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-21","0.00","87"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-22","0.16","83"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-23","1.25","63"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-24","0.00","62"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-25","0.00","71"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-26","0.00","47"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-27","0.00","74"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-28","0.00","68"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-29","0.00","48"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-30","0.58","53"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-31","0.00","50"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-01","0.06","57"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-02","0.00","62"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-03","0.00","70"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-04","0.00","58"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-05","0.00","49"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-06","0.00","53"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-07","0.00","67"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-08","0.00","66"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-09","0.00","63"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-10","0.00","46"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-11","0.00","54"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-12","0.00","63"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-13","0.00","66"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-14","0.16","67"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-15","0.67","77"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-16","0.01","67"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-17","0.00","57"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-18","0.01","73"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-19","0.00","61"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-20","0.02","47"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-21","0.00","53"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-22","0.00","53"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-23","0.00","60"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-24","0.00","66"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-25","0.10","61"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-26","0.00","55"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-27","0.01","54"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-28","0.25","50"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-29","0.36","57"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-30","0.00","62"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-01","0.09","65"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-02","0.00","80"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-03","1.34","86"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-04","0.28","73"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-05","0.00","60"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-06","0.80","70"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-07","0.47","64"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-08","0.00","70"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-09","0.06","60"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-10","0.00","67"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-11","0.00","78"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-12","0.03","69"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-13","0.00","72"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-14","0.00","82"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-15","0.05","86"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-16","0.00","65"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-17","0.00","74"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-18","0.00","85"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-19","0.00","92"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-20","0.14","93"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-21","0.00","67"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-22","0.00","71"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-23","0.00","82"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-24","0.00","90"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-25","0.00","83"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-26","0.00","86"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-27","0.00","97"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-28","0.00","95"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-29","0.00","85"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-30","0.00","70"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-31","1.12","54"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-01","0.01","65"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-02","0.00","76"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-03","0.00","81"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-04","0.00","75"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-05","0.00","70"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-06","0.00","76"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-07","0.00","82"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-08","0.00","88"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-09","0.00","90"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-10","0.00","93"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-11","0.00","90"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-12","0.00","78"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-13","0.00","72"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-14","0.00","87"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-15","0.00","94"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-16","0.31","94"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-17","0.11","87"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-18","0.00","94"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-19","0.00","95"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-20","0.00","95"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-21","0.01","85"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-22","0.00","87"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-23","0.00","87"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-24","0.00","94"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-25","0.00","76"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-26","0.00","83"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-27","0.00","92"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-28","0.04","100"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-29","0.42","88"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-30","0.00","92"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-07-01","0.00","91"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-07-02","0.00","98"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-07-03","0.00","96"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-07-04","0.00","102"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-07-05","0.28","103"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-07-06","0.00","103"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-07-07","0.00","98"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-07-08","0.00","85"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-07-09","0.00","91"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-07-10","0.00","83"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-07-11","0.00","87"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-07-12","0.00","91"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-07-13","0.28","93"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-07-14","0.00","90"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-07-15","0.00","95"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-07-16","0.00","97"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-07-17","0.00","99"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-07-18","0.85","94"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-07-19","0.80","83"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-07-20","0.00","81"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-07-21","0.00","87"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-07-22","0.00","89"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-07-23","0.00","97"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-07-24","0.54","84"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-07-25","0.01","99"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-07-26","0.71","89"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-07-27","0.03","86"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-07-28","0.00","82"
