STATION,NAME,DATE,PRCP,TMAX
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/14/12,0,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/15/12,0.34,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/16/12,0,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/17/12,0,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/18/12,0,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/19/12,0.08,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/20/12,1.26,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/21/12,0.01,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/22/12,0,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/23/12,0,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/24/12,0,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/25/12,0.01,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/26/12,0,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/27/12,0,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/28/12,0.01,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/29/12,0,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/30/12,0,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/31/12,0,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/1/13,0,25
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/2/13,0,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/3/13,0,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/4/13,0,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/5/13,0.03,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/6/13,0,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/7/13,0,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/8/13,0,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/9/13,0,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/10/13,0.63,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/11/13,0.3,52
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/12/13,0.06,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/13/13,0.1,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/14/13,0,25
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/15/13,0,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/16/13,0,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/17/13,0,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/18/13,0,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/19/13,0,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/20/13,0,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/21/13,0,15
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/22/13,0,11
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/23/13,0.01,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/24/13,0,22
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/25/13,0.06,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/26/13,0,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/27/13,0.58,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/28/13,0.08,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/29/13,1.33,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/30/13,0.45,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/31/13,0,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/1/13,0.02,14
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/2/13,0.12,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/3/13,0.04,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/4/13,0.19,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/5/13,0.02,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/6/13,0,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/7/13,1.07,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/8/13,0,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/9/13,0,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/10/13,0.29,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/11/13,0,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/12/13,0,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/13/13,0,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/14/13,0,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/15/13,0,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/16/13,0,20
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/17/13,0,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/18/13,0.29,52
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/19/13,0,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/20/13,0,24
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/21/13,0.07,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/22/13,0.2,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/23/13,0,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/24/13,0,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/25/13,0,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/26/13,0.45,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/27/13,0.18,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/28/13,0.02,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/1/13,0.02,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/2/13,0,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/3/13,0,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/4/13,0,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/5/13,0.66,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/6/13,0,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/7/13,0,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/8/13,0,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/9/13,0.04,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/10/13,0.87,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/11/13,0.07,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/12/13,0.05,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/13/13,0,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/14/13,0,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/15/13,0.2,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/16/13,0,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/17/13,0,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/18/13,0.08,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/19/13,0,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/20/13,0,25
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/21/13,0,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/22/13,0,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/23/13,0,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/24/13,0.01,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/25/13,0,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/26/13,0,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/27/13,0,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/28/13,0,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/29/13,0,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/30/13,0,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/31/13,0,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/1/13,0,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/2/13,0,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/3/13,0,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/4/13,0,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/5/13,0,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/6/13,0.04,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/7/13,0,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/8/13,0.49,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/9/13,0.2,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/10/13,0.94,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/11/13,0.24,46
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/12/13,0,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/13/13,0,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/14/13,0,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/15/13,0.36,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/16/13,0.01,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/17/13,2.01,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/18/13,3.54,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/19/13,0.01,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/20/13,0,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/21/13,0,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/22/13,0,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/23/13,0.7,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/24/13,0.04,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/25/13,0.07,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/26/13,0,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/27/13,0,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/28/13,0.03,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/29/13,0,74
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/30/13,0,85
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/1/13,0,84
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/2/13,0.11,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/3/13,0.05,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/4/13,0.02,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/5/13,0,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/6/13,0,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/7/13,0,75
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/8/13,0,79
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/9/13,0.32,75
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/10/13,0.13,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/11/13,0,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/12/13,0,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/13/13,0,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/14/13,0,91
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/15/13,0,84
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/16/13,0,83
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/17/13,0,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/18/13,0,80
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/19/13,0,86
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/20/13,1.09,89
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/21/13,0.56,81
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/22/13,1.35,73
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/23/13,0.06,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/24/13,0,57
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/25/13,0,57
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/26/13,0.02,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/27/13,0.23,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/28/13,0.2,76
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/29/13,0.01,84
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/30/13,0.51,83
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/31/13,0.3,77
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/1/13,0.56,76
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/2/13,0.01,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/3/13,0,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/4/13,0,72
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/5/13,0.01,73
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/6/13,0.15,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/7/13,0,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/8/13,0,74
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/9/13,0.01,80
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/10/13,0.26,76
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/11/13,0,83
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/12/13,0.75,86
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/13/13,0,73
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/14/13,0,78
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/15/13,0.17,80
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/16/13,0,86
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/17/13,0.03,88
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/18/13,0,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/19/13,0,75
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/20/13,0,86
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/21/13,0.79,82
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/22/13,0.04,80
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/23/13,0.84,87
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/24/13,0.18,89
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/25/13,0.03,85
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/26/13,1.48,80
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/27/13,0.92,90
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/28/13,0,83
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/29/13,0,72
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/30/13,0,77
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/1/13,0,75
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/2/13,0,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/3/13,0.02,72
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/4/13,0,83
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/5/13,0,86
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/6/13,0,83
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/7/13,0,88
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/8/13,0.5,86
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/9/13,0,85
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/10/13,0,85
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/11/13,0,81
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/12/13,0,83
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/13/13,0,84
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/14/13,0,88
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/15/13,0.09,89
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/16/13,0,92
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/17/13,0,94
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/18/13,0,95
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/19/13,0.58,96
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/20/13,0.06,89
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/21/13,0.01,88
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/22/13,0,87
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/23/13,0.03,78
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/24/13,0,72
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/25/13,0,81
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/26/13,0.39,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/27/13,0,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/28/13,0,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/29/13,0,76
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/30/13,0.04,74
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/31/13,0.5,75
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/1/13,0,81
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/2/13,0.63,84
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/3/13,0,81
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/4/13,0,75
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/5/13,0.07,75
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/6/13,0.04,83
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/7/13,0,89
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/8/13,0,78
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/9/13,0,82
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/10/13,0,81
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/11/13,0.01,81
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/12/13,0.27,82
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/13/13,0,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/14/13,0,72
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/15/13,0,75
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/16/13,0,82
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/17/13,0,81
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/18/13,0,81
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/19/13,0,85
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/20/13,0,88
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/21/13,0.01,90
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/22/13,0.23,78
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/23/13,0,82
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/24/13,0,86
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/25/13,0,89
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/26/13,0,92
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/27/13,0,96
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/28/13,0,83
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/29/13,0,89
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/30/13,0.36,96
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/31/13,0.07,78
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/1/13,0.14,85
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/2/13,0,79
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/3/13,0,77
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/4/13,0,84
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/5/13,0,74
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/6/13,0,86
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/7/13,0.01,88
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/8/13,0,77
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/9/13,0,94
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/10/13,0,95
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/11/13,0,91
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/12/13,0,82
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/13/13,0,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/14/13,0,72
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/15/13,0.65,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/16/13,0,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/17/13,0,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/18/13,0.55,81
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/19/13,0.84,84
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/20/13,0,76
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/21/13,0,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/22/13,0,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/23/13,0,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/24/13,0,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/25/13,0,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/26/13,0,75
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/27/13,0,81
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/28/13,0.2,84
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/29/13,0.18,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/30/13,0,74
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/1/13,0,79
